Gene1,Gene2
TCF3,MAP3K6
TCF3,GM3696
TCF3,DSN1
TCF3,DOLK
TCF3,HEG1
TCF3,SMAD6
TCF3,CPEB2
TCF3,CDV3
TCF3,UNC5A
TCF3,POLR2C
TCF3,EID1
TCF3,NDUFAF5
TCF3,ESF1
TCF3,ADAMTSL1
TCF3,ACER2
TCF3,GFOD1
TCF3,ERCC5
TCF3,DNAJC25
TCF3,TFIP11
TCF3,SRFBP1
TCF3,LRFN4
TCF3,CXCL11
TCF3,ANKRD13D
TCF3,SPEG
TCF3,LRWD1
TCF3,CCDC85C
TCF3,ALKBH4
TCF3,TMED7
TCF3,TGDS
TCF3,GJA4
TCF3,EIF1A
TCF3,DNAAF2
TCF3,PSD4
TCF3,DDX11
TCF3,WEE1
TCF3,RNASEH1
TCF3,CRH
TCF3,MOB2
TCF3,KDM4A
TCF3,RSBN1L
TCF3,ARMC5
TCF3,PRELID2
TCF3,MAN1A2
TCF3,DYM
TCF3,OPN3
TCF3,KCNMB2
TCF3,EML2
TCF3,DRAP1
TCF3,AP3B1
TCF3,ZFP36L2
TCF3,ARID2
TCF3,VCL
TCF3,RRS1
TCF3,PSKH1
TCF3,DENND5B
TCF3,CLTA
TCF3,ZDHHC13
TCF3,SAE1
TCF3,NT5C3
TCF3,MYCN
TCF3,MST1R
TCF3,IQSEC1
TCF3,ECI1
TCF3,DBT
TCF3,CCT2
TCF3,ASAP2
TCF3,SLC25A5
TCF3,GRK5
TCF3,GGPS1
TCF3,EPB41L5
TCF3,ARID4B
TCF3,ZFP938
TCF3,SFMBT1
TCF3,AMIGO1
TCF3,TAF4B
TCF3,SESN3
TCF3,PM20D2
TCF3,PCGF1
TCF3,NXF1
TCF3,NEK3
TCF3,BC107364
TCF3,FAM178B
TCF3,TAOK1
TCF3,RAB3GAP1
TCF3,FAM69C
TCF3,B3GNT2
TCF3,SNURF
TCF3,SNRPN
TCF3,SLC25A12
TCF3,FAM107A
TCF3,ABHD12
TCF3,PDRG1
TCF3,MICALL1
TCF3,LIN54
TCF3,IPO7
TCF3,1110032F04RIK
TCF3,RAB3C
TCF3,LRRC24
TCF3,INO80B
TCF3,PPP3CC
TCF3,NPC2
TCF3,NCDN
TCF3,MRPS14
TCF3,ISCA2
TCF3,AU040320
TCF3,ANKRD52
TCF3,PDLIM3
TCF3,KCNMB4
TCF3,GALNT10
TCF3,FZD4
TCF3,SLC15A4
TCF3,RAD21
TCF3,GTF2A2
TCF3,SKAP2
TCF3,IGF2R
TCF3,DRG1
TCF3,ZFP451
TCF3,SPAG7
TCF3,SH3BGRL2
TCF3,OTUB2
TCF3,ITPR1
TCF3,DIS3L2
TCF3,TRPC1
TCF3,FBXO25
TCF3,RAB14
TCF3,MRPS18B
TCF3,ZC3H8
TCF3,GPRC5C
TCF3,GM13275
TCF3,ERLEC1
TCF3,DMXL2
TCF3,ASB3
TCF3,TSPAN14
TCF3,DLD
TCF3,ATP5O
TCF3,ARL14EP
TCF3,SLC7A3
TCF3,RNF146
TCF3,MTX3
TCF3,MAFB
TCF3,EXOC3L
TCF3,VWA2
TCF3,STAT4
TCF3,CPSF2
TCF3,RELB
TCF3,OSM
TCF3,GTPBP10
TCF3,NARF
TCF3,ZFAND2B
TCF3,PDCD2L
TCF3,DUX
TCF3,CRYM
TCF3,4930402H24RIK
TCF3,MICU1
TCF3,ITGA1
TCF3,BNIP1
TCF3,SPSB1
TCF3,MXD3
TCF3,CPLX1
TCF3,USP24
TCF3,NPTN
TCF3,NEPRO
TCF3,KLF15
TCF3,CSNK2A2
TCF3,SYBU
TCF3,MPC1
TCF3,MKX
TCF3,HILPDA
TCF3,HEY1
TCF3,USP14
TCF3,NECTIN1
TCF3,FN1
TCF3,SPRYD7
TCF3,PIK3C2B
TCF3,MED25
TCF3,GIT1
TCF3,FBXL20
TCF3,FAM160B1
TCF3,CDC37L1
TCF3,TRMT44
TCF3,PRICKLE4
TCF3,FRS3
TCF3,WDFY3
TCF3,HNRNPM
TCF3,ANKRD35
TCF3,CRAMP1L
TCF3,PUS7
TCF3,PMVK
TCF3,PHRF1
TCF3,KHK
TCF3,EVX1
TCF3,BTBD11
TCF3,UEVLD
TCF3,SNPH
TCF3,CHRD
TCF3,LMAN2
TCF3,GXYLT1
TCF3,SLC4A2
TCF3,GFM1
TCF3,CNBP
TCF3,PER3
TCF3,LSM8
TCF3,LANCL1
TCF3,TRAF3IP1
TCF3,CSRP2
TCF3,SLC36A1
TCF3,HMGB3
TCF3,IMPACT
TCF3,DROSHA
TCF3,6030458C11RIK
TCF3,TSSC4
TCF3,TRIM68
TCF3,RTF2
TCF3,MTHFSD
TCF3,HINT1
TCF3,EIF3H
TCF3,JAKMIP1
TCF3,RAB11B
TCF3,MPPED2
TCF3,HSPA1L
TCF3,HSPA1A
TCF3,FECH
TCF3,CAR2
TCF3,BZW1
TCF3,1190005I06RIK
TCF3,STK3
TCF3,EIF5A2
TCF3,ZFYVE19
TCF3,DNAJC17
TCF3,CTXN1
TCF3,CACNA1A
TCF3,RARRES1
TCF3,TOMM6
TCF3,NDE1
TCF3,MRPS21
TCF3,MIB1
TCF3,XPO1
TCF3,SELENOT
TCF3,MCAT
TCF3,COPG1
TCF3,WDR86
TCF3,TWISTNB
TCF3,SNX19
TCF3,PODXL
TCF3,MRNIP
TCF3,KATNA1
TCF3,ZFR
TCF3,ZFP558
TCF3,TBC1D2
TCF3,MANBAL
TCF3,FAM171B
TCF3,EML4
TCF3,GPANK1
TCF3,EPHA5
TCF3,CSNK2B
TCF3,ZFP94
TCF3,POU3F2
TCF3,FNIP2
TCF3,FAM171A2
TCF3,DHX9
TCF3,OTULIN
TCF3,FGFR3
TCF3,NOVA1
TCF3,LRRC42
TCF3,HSPB11
TCF3,HDDC2
TCF3,TEAD2
TCF3,MYO5B
TCF3,HCK
TCF3,GALNT9
TCF3,CDKL4
TCF3,ZIC2
TCF3,STARD3
TCF3,RFX1
TCF3,MAPT
TCF3,MAN2A2
TCF3,CERS2
TCF3,ANK1
TCF3,TNPO2
TCF3,SLC24A3
TCF3,TTC17
TCF3,TOM1
TCF3,SERHL
TCF3,EDN1
TCF3,CLPTM1
TCF3,ARHGAP28
TCF3,ZFP960
TCF3,ZFP81
TCF3,SAMD8
TCF3,FGF12
TCF3,FAM207A
TCF3,CTPS
TCF3,BEND6
TCF3,4833439L19RIK
TCF3,SHISA4
TCF3,PDCD4
TCF3,PCDHGB7
TCF3,FTL1
TCF3,SLC30A7
TCF3,SEMA3C
TCF3,RASGEF1A
TCF3,EXTL2
TCF3,CADPS
TCF3,TMEM240
TCF3,PKMYT1
TCF3,MRE11A
TCF3,ANKRD49
TCF3,SH2B3
TCF3,RYBP
TCF3,NF2
TCF3,EPS15L1
TCF3,ARMC1
TCF3,WIF1
TCF3,SGF29
TCF3,SERPINH1
TCF3,PTPRA
TCF3,PIGS
TCF3,EIF3B
TCF3,DIP2A
TCF3,UBE2V2
TCF3,TFPT
TCF3,PRPF31
TCF3,KIRREL
TCF3,CACNB2
TCF3,UBXN10
TCF3,NT5DC1
TCF3,HMCN1
TCF3,ELOVL6
TCF3,GSTP1
TCF3,ARNTL
TCF3,ARHGEF4
TCF3,THSD1
TCF3,RTF1
TCF3,DOK7
TCF3,COL8A1
TCF3,CCN2
TCF3,CBLL1
TCF3,ABHD17C
TCF3,RNF130
TCF3,ZFP827
TCF3,URI1
TCF3,RPS6
TCF3,RPF2
TCF3,NPHP4
TCF3,FCHSD1
TCF3,DEPTOR
TCF3,GPC4
TCF3,FBXO4
TCF3,RBM47
TCF3,FAM135A
TCF3,ERGIC2
TCF3,ZSWIM5
TCF3,ZFP846
TCF3,NFKB2
TCF3,MRTFB
TCF3,ABCB10
TCF3,TESMIN
TCF3,SWI5
TCF3,SLC16A12
TCF3,PNP
TCF3,MERTK
TCF3,KHNYN
TCF3,GOLGA2
TCF3,CBLN3
TCF3,PTPN3
TCF3,TMEM216
TCF3,SALL4
TCF3,RHBDD2
TCF3,PRR5
TCF3,PAPOLG
TCF3,ZBTB39
TCF3,PPIH
TCF3,PRKCSH
TCF3,CCDC151
TCF3,GM45927
TCF3,CLK2
TCF3,CENPV
TCF3,2310033P09RIK
TCF3,TUFT1
TCF3,TIMM10B
TCF3,SPTLC3
TCF3,RTL6
TCF3,CNNM2
TCF3,CCDC60
TCF3,ARFIP2
TCF3,ALKBH7
TCF3,ZFP386
TCF3,EDC4
TCF3,TDRD3
TCF3,FAM117A
TCF3,RTN4
TCF3,RPS6KA1
TCF3,POT1B
TCF3,MOSMO
TCF3,GPR135
TCF3,CHMP2B
TCF3,E2F8
TCF3,B4GALT5
TCF3,ADCY3
TCF3,RPL36AL
TCF3,MGAT2
TCF3,GPR12
TCF3,ABCA5
TCF3,TAGLN3
TCF3,SLC22A15
TCF3,LGALSL
TCF3,FARP1
TCF3,FAM169B
TCF3,BC031181
TCF3,SCG5
TCF3,MAP3K3
TCF3,DKK4
TCF3,BLOC1S6
TCF3,RBM12B1
TCF3,NDUFAF1
TCF3,PXMP2
TCF3,POLE
TCF3,FNDC3B
TCF3,BRAP
TCF3,ACAD10
TCF3,UBR3
TCF3,NR1D1
TCF3,METTL3
TCF3,BRPF3
TCF3,TRMT11
TCF3,TIMM23
TCF3,RALGAPA2
TCF3,PARG
TCF3,TMTC3
TCF3,SERGEF
TCF3,RAMAC
TCF3,PCMTD2
TCF3,NMD3
TCF3,MFAP3
TCF3,FAM114A2
TCF3,CEP290
TCF3,TEC
TCF3,RNF19A
TCF3,PIP5K1C
TCF3,PIGB
TCF3,CALHM2
TCF3,2310009A05RIK
TCF3,UGDH
TCF3,LGALS8
TCF3,ASH2L
TCF3,ZC3H13
TCF3,VHL
TCF3,TRIM66
TCF3,HACD2
TCF3,DAGLA
TCF3,MPZL1
TCF3,CUL1
TCF3,CAMSAP3
TCF3,PBX4
TCF3,UQCRH
TCF3,TIMM21
TCF3,PIM2
TCF3,NT5M
TCF3,LRRC41
TCF3,CSTF3
TCF3,TJP1
TCF3,SRI
TCF3,NCKIPSD
TCF3,CCNYL1
TCF3,ZFP407
TCF3,CENPE
TCF3,WDR31
TCF3,RRP9
TCF3,RPS6KA2
TCF3,PARP3
TCF3,FAM160B2
TCF3,C2CD2
TCF3,SELENOK
TCF3,NBAS
TCF3,PLPBP
TCF3,SPAG4
TCF3,SLC9A3
TCF3,PATJ
TCF3,IFNZ
TCF3,CNR1
TCF3,CCNJL
TCF3,SLC37A1
TCF3,SEMA4C
TCF3,HES3
TCF3,TYW3
TCF3,RUSC2
TCF3,PRDM11
TCF3,KLHDC7A
TCF3,CRYZ
TCF3,UBE2CBP
TCF3,TTLL4
TCF3,RBPMS
TCF3,PRCP
TCF3,CDH4
TCF3,METTL16
TCF3,MEGF10
TCF3,GRB7
TCF3,ANKS3
TCF3,4930451G09RIK
TCF3,RPS8
TCF3,CERS6
TCF3,VPS37C
TCF3,SRF
TCF3,PRR7
TCF3,IL1RAPL1
TCF3,BLOC1S5
TCF3,SPTA1
TCF3,NES
TCF3,ITPRIPL2
TCF3,RPL12
TCF3,LRSAM1
TCF3,GNAZ
TCF3,ATXN7L3B
TCF3,METAP1D
TCF3,SUN2
TCF3,RNF10
TCF3,CASZ1
TCF3,BLM
TCF3,1190002N15RIK
TCF3,DOHH
TCF3,CSE1L
TCF3,SHISA2
TCF3,PAFAH1B3
TCF3,STXBP4
TCF3,MRPL2
TCF3,KLC4
TCF3,COX11
TCF3,WDFY1
TCF3,SAMD12
TCF3,MAML2
TCF3,TRIP13
TCF3,BRD9
TCF3,RAB3D
TCF3,HDAC4
TCF3,FBXL19
TCF3,CCSER2
TCF3,ZPR1
TCF3,RNASEL
TCF3,PLEKHA5
TCF3,PDE3B
TCF3,ABCC5
TCF3,XK
TCF3,TMX1
TCF3,PSMB7
TCF3,NUFIP1
TCF3,NECAP1
TCF3,GPALPP1
TCF3,CCNE1
TCF3,CLYBL
TCF3,UMAD1
TCF3,TRAF2
TCF3,TDRD7
TCF3,RPA3
TCF3,GM13272
TCF3,CHRNA9
TCF3,TWNK
TCF3,MRPL43
TCF3,GM10406
TCF3,PALD1
TCF3,GSR
TCF3,FH1
TCF3,FAM219B
TCF3,YIPF6
TCF3,XRCC4
TCF3,TMEM167
TCF3,SBF2
TCF3,IFT52
TCF3,CCND3
TCF3,SLC25A29
TCF3,FNBP4
TCF3,DDX10
TCF3,CTDSP1
TCF3,PDZD8
TCF3,JDP2
TCF3,D2HGDH
TCF3,CEBPD
TCF3,CCDC86
TCF3,FKTN
TCF3,KAT5
TCF3,EXOC6B
TCF3,DZIP3
TCF3,CIP2A
TCF3,STRA6
TCF3,KAT2B
TCF3,CCDC34
TCF3,BBS9
TCF3,VKORC1L1
TCF3,TMEM115
TCF3,EVA1C
TCF3,CSNK1D
TCF3,THRA
TCF3,B3GNTL1
TCF3,SNAPC3
TCF3,KIF5C
TCF3,ICE2
TCF3,UPP2
TCF3,TTLL11
TCF3,ISOC1
TCF3,ACVR1
TCF3,MANEAL
TCF3,HNRNPAB
TCF3,ALG6
TCF3,WDR78
TCF3,SLMAP
TCF3,GPKOW
TCF3,YPEL1
TCF3,PSMD9
TCF3,JMY
TCF3,FAM173B
TCF3,CCT5
TCF3,RIMKLA
TCF3,PXYLP1
TCF3,MOV10
TCF3,HSD17B11
TCF3,USP19
TCF3,TCEANC
TCF3,ST6GALNAC4
TCF3,SOX12
TCF3,RFTN1
TCF3,CDC42EP4
TCF3,TSG101
TCF3,CHAC2
TCF3,SDCCAG8
TCF3,PTDSS2
TCF3,MAPK8IP3
TCF3,PLXNB1
TCF3,MPPE1
TCF3,GHDC
TCF3,SLC29A3
TCF3,SDHC
TCF3,PTGFRN
TCF3,MPZ
TCF3,MAPRE3
TCF3,EML1
TCF3,RECK
TCF3,NCOA2
TCF3,MSRB2
TCF3,KRT23
TCF3,SULF2
TCF3,MYH7B
TCF3,CYP7B1
TCF3,DRD2
TCF3,DISP3
TCF3,C77080
TCF3,PHLPP2
TCF3,MCM9
TCF3,COPB2
TCF3,ABCA1
TCF3,PTPDC1
TCF3,API5
TCF3,UBE2T
TCF3,SPC24
TCF3,SPG20
TCF3,P3H3
TCF3,ACVR2B
TCF3,NEFL
TCF3,DLEU7
TCF3,BAMBI
TCF3,RNF4
TCF3,NSF
TCF3,GPR176
TCF3,CIART
TCF3,ZFP36
TCF3,FAM20C
TCF3,SAR1A
TCF3,BBS10
TCF3,ANKEF1
TCF3,STIM1
TCF3,SEMA7A
TCF3,ORAI3
TCF3,NT5C
TCF3,CDCA7L
TCF3,MREG
TCF3,LRRC51
TCF3,GTF2IRD1
TCF3,TOP3A
TCF3,SMCR8
TCF3,RELCH
TCF3,PIGN
TCF3,XYLB
TCF3,TBCA
TCF3,SCAMP1
TCF3,ABCB7
TCF3,NPHP1
TCF3,MFN2
TCF3,DNAJC9
TCF3,WDR74
TCF3,NUP107
TCF3,KCNIP4
TCF3,ZFP69
TCF3,NIPAL3
TCF3,RAB37
TCF3,PIGX
TCF3,CEP19
TCF3,RCC1L
TCF3,NCKAP1
TCF3,COA6
TCF3,FBXL7
TCF3,CDK10
TCF3,ASB6
TCF3,ZFP819
TCF3,ZFP771
TCF3,TIPIN
TCF3,SOGA1
TCF3,KIF15
TCF3,GRAMD3
TCF3,EFR3A
TCF3,ATP8B2
TCF3,AAED1
TCF3,2610528J11RIK
TCF3,1110059G10RIK
TCF3,SP8
TCF3,PRKCH
TCF3,DIRC2
TCF3,ZCCHC4
TCF3,PTPRT
TCF3,CCL20
TCF3,RBMS1
TCF3,NEURL1A
TCF3,NADK2
TCF3,DRAM2
TCF3,COPRS
TCF3,CEPT1
TCF3,LOC100861615
TCF3,KIF2C
TCF3,BMPR1A
TCF3,ZSCAN29
TCF3,TUBGCP4
TCF3,SEMA6B
TCF3,RPGRIP1L
TCF3,GDPD5
TCF3,FTO
TCF3,UCK1
TCF3,MANBA
TCF3,B4GALNT1
TCF3,ZFP607A
TCF3,SLC25A42
TCF3,NAV2
TCF3,KLHDC1
TCF3,ATP1B2
TCF3,APPBP2
TCF3,TBKBP1
TCF3,NDFIP1
TCF3,MAFK
TCF3,ABHD2
TCF3,ZBTB41
TCF3,STRADA
TCF3,PLEKHG1
TCF3,MTFMT
TCF3,ITPK1
TCF3,UNC79
TCF3,TGFB1
TCF3,SCO1
TCF3,ADPRM
TCF3,1700001C19RIK
TCF3,SEC22C
TCF3,PSTK
TCF3,GNAI3
TCF3,FLOT1
TCF3,CYLD
TCF3,TSPAN18
TCF3,GLIS3
TCF3,TMEM117
TCF3,GNAI1
TCF3,NUDT4
TCF3,KCNH2
TCF3,NDUFB8
TCF3,ZC2HC1C
TCF3,SLC25A26
TCF3,OSGEPL1
TCF3,D630045J12RIK
TCF3,EMB
TCF3,DNMT3B
TCF3,ARL8A
TCF3,SAP130
TCF3,RBM19
TCF3,PSME4
TCF3,CYB5R1
TCF3,CANX
TCF3,SCYL1
TCF3,DICER1
TCF3,KLHL36
TCF3,DDX1
TCF3,SIVA1
TCF3,FHL2
TCF3,ZFP26
TCF3,ICA1
TCF3,SARS
TCF3,FAM91A1
TCF3,ZDHHC2
TCF3,SMARCAD1
TCF3,NKAIN2
TCF3,PNMAL1
TCF3,VAPB
TCF3,SPINT1
TCF3,MTHFD2L
TCF3,SLC19A2
TCF3,MTHFS
TCF3,TIMELESS
TCF3,CAV2
TCF3,RBM27
TCF3,NAA15
TCF3,ITPRIP
TCF3,FXN
TCF3,BECN1
TCF3,ZFYVE1
TCF3,ST6GAL1
TCF3,REEP3
TCF3,CIT
TCF3,WNK1
TCF3,STOX2
TCF3,FBLN1
TCF3,ANKFY1
TCF3,WDR6
TCF3,MESP2
TCF3,GMNN
TCF3,RIN2
TCF3,RAB4A
TCF3,PGBD1
TCF3,GPSM2
TCF3,WNT9A
TCF3,OPLAH
TCF3,OAZ2
TCF3,KIF1B
TCF3,DAGLB
TCF3,COX10
TCF3,CDKN1C
TCF3,CDKL3
TCF3,CABLES2
TCF3,BMPER
TCF3,USP18
TCF3,SIGMAR1
TCF3,PYM1
TCF3,LDLRAD3
TCF3,FDX1
TCF3,VASH1
TCF3,IGSF9
TCF3,LMBR1
TCF3,TPRA1
TCF3,NRIP3
TCF3,NET1
TCF3,LAMA5
TCF3,MTCL1
TCF3,GON4L
TCF3,B9D1
TCF3,TMEFF1
TCF3,TKT
TCF3,SLC30A4
TCF3,INSM1
TCF3,ACIN1
TCF3,ZXDC
TCF3,VEZT
TCF3,SLC39A4
TCF3,MOCOS
TCF3,FGD6
TCF3,ZBTB6
TCF3,MRPS10
TCF3,FAM83H
TCF3,WBP11
TCF3,TOR1A
TCF3,TADA1
TCF3,PDIA6
TCF3,LASP1
TCF3,BC049715
TCF3,EMX2
TCF3,ABCA8B
TCF3,YBX3
TCF3,SEPT8
TCF3,P2RX5
TCF3,GCLC
TCF3,ALDH3A2
TCF3,PTPRK
TCF3,ZFP90
TCF3,TM2D1
TCF3,SPPL2B
TCF3,MTA2
TCF3,REC8
TCF3,FKBP4
TCF3,ABCD4
TCF3,WDR48
TCF3,CEP97
TCF3,WDR91
TCF3,TBC1D32
TCF3,SHQ1
TCF3,MSTO1
TCF3,FGFRL1
TCF3,CMC1
TCF3,ARL6
TCF3,TM7SF2
TCF3,RTN4IP1
TCF3,QRSL1
TCF3,PRRC2B
TCF3,PARPBP
TCF3,NUP37
TCF3,NOC3L
TCF3,HEATR3
TCF3,BID
TCF3,PBK
TCF3,FAM241B
TCF3,TBC1D30
TCF3,SMO
TCF3,CTNNBL1
TCF3,ADGRA2
TCF3,TET2
TCF3,CYB5R2
TCF3,THADA
TCF3,BCAS3
TCF3,RAP1A
TCF3,FZD1
TCF3,FBXO10
TCF3,DPF1
TCF3,TPPP
TCF3,MTRR
TCF3,FASTKD3
TCF3,BC017158
TCF3,SFXN5
TCF3,AGAP1
TCF3,FBXO9
TCF3,USP33
TCF3,USP25
TCF3,GFOD2
TCF3,NKX2-2
TCF3,COPS9
TCF3,CDKN3
TCF3,ATP7A
TCF3,1700025G04RIK
TCF3,ZBTB7C
TCF3,TCAIM
TCF3,SLC22A7
TCF3,RIPPLY1
TCF3,LRRC61
TCF3,FBXO28
TCF3,BRI3BP
TCF3,4921507P07RIK
TCF3,KPNA1
TCF3,EIF2AK3
TCF3,POP7
TCF3,PELO
TCF3,PARN
TCF3,CDHR1
TCF3,RNF19B
TCF3,GK5
TCF3,FABP3
TCF3,TTYH3
TCF3,PPP2R1B
TCF3,MRPL42
TCF3,1700016H13RIK
TCF3,RIC1
TCF3,KCTD18
TCF3,JPH1
TCF3,EVI5L
TCF3,CROT
TCF3,TMEM177
TCF3,ATP23
TCF3,AMACR
TCF3,RAPGEF2
TCF3,RAE1
TCF3,LSAMP
TCF3,KPNA6
TCF3,ZFP810
TCF3,WLS
TCF3,RGS7
TCF3,FEZ2
TCF3,ZCCHC2
TCF3,TMEM108
TCF3,ACAA2
TCF3,MKNK2
TCF3,PRKRA
TCF3,PPP1R21
TCF3,POLR1B
TCF3,TSEN34
TCF3,TMCO4
TCF3,CENPC1
TCF3,PRKCI
TCF3,COX14
TCF3,UNC13B
TCF3,TMEM192
TCF3,SFRP2
TCF3,RAD18
TCF3,BORCS7
TCF3,BMP1
TCF3,ATG9A
TCF3,KCTD8
TCF3,IAH1
TCF3,IRF6
TCF3,CAPN3
TCF3,CAMK4
TCF3,ZFP182
TCF3,PIGU
TCF3,ACYP2
TCF3,ACTR6
TCF3,WTIP
TCF3,PPP6R2
TCF3,SPRYD3
TCF3,SLC16A10
TCF3,SIX6
TCF3,RAB29
TCF3,PWP1
TCF3,CTNNBIP1
TCF3,YAE1D1
TCF3,PSMA4
TCF3,NUDT17
TCF3,AY074887
TCF3,TMTC1
TCF3,RASL10B
TCF3,PTPRG
TCF3,TLR3
TCF3,TEN1
TCF3,SUSD1
TCF3,RBBP8NL
TCF3,MAP3K15
TCF3,DYNC2H1
TCF3,ACOX1
TCF3,RIN3
TCF3,MEGF9
TCF3,AGPAT4
TCF3,ZSCAN12
TCF3,ZBTB4
TCF3,AI661453
TCF3,NUCKS1
TCF3,FBXW4
TCF3,FBXL5
TCF3,DTNBP1
TCF3,AMOTL1
TCF3,TARBP1
TCF3,LSM7
TCF3,LMO7
TCF3,ASF1B
TCF3,RXYLT1
TCF3,MZT2
TCF3,HELLS
TCF3,GM867
TCF3,GGT7
TCF3,TRIM12C
TCF3,SAT1
TCF3,CLBA1
TCF3,APTX
TCF3,S100A10
TCF3,KIFAP3
TCF3,SLC4A8
TCF3,PEX11B
TCF3,P3H4
TCF3,MSH3
TCF3,DHFR
TCF3,RASSF8
TCF3,TTC21B
TCF3,HIF3A
TCF3,HHAT
TCF3,EBI3
TCF3,BRI3
TCF3,SWAP70
TCF3,KRBA1
TCF3,CTSB
TCF3,CNNM3
TCF3,APOE
TCF3,CDK2AP1
TCF3,BIN1
TCF3,ANKRD50
TCF3,SLC6A16
TCF3,LPGAT1
TCF3,HNRNPC
TCF3,LAMTOR5
TCF3,FAM181B
TCF3,DMKN
TCF3,DMC1
TCF3,DENND4C
TCF3,TMEM17
TCF3,HEYL
TCF3,EVL
TCF3,ASTN1
TCF3,SUN1
TCF3,RPF1
TCF3,HIST1H2BA
TCF3,HIST1H2AA
TCF3,EBPL
TCF3,ANKRD9
TCF3,TCTE2
TCF3,SEMA3F
TCF3,ABHD17A
TCF3,POMGNT2
TCF3,MDP1
TCF3,CTBS
TCF3,ARHGAP31
TCF3,VPS50
TCF3,STAT5B
TCF3,SOX30
TCF3,NRCAM
TCF3,MFGE8
TCF3,MEGF8
TCF3,LIN7C
TCF3,SETD6
TCF3,DACT1
TCF3,PDK4
TCF3,ICAM1
TCF3,HSPA2
TCF3,DUSP11
TCF3,CABIN1
TCF3,RGMA
TCF3,SLC2A13
TCF3,RC3H2
TCF3,PRDM9
TCF3,CHD3
TCF3,AGO4
TCF3,ADORA2B
TCF3,SSBP3
TCF3,FAM92A
TCF3,CLDN6
TCF3,RNF34
TCF3,PDCD6
TCF3,NCAM2
TCF3,DCAF15
TCF3,AFAP1L1
TCF3,UTP4
TCF3,RRAS2
TCF3,FRRS1
TCF3,FAH
TCF3,ERI1
TCF3,CHTF8
TCF3,ALAS1
TCF3,SORL1
TCF3,FRRS1L
TCF3,TSPAN5
TCF3,OASL2
TCF3,FAXC
TCF3,PCDH18
TCF3,LGALS1
TCF3,ZFP42
TCF3,VAV3
TCF3,SF3A2
TCF3,PLEKHJ1
TCF3,GEMIN2
TCF3,N4BP2L1
TCF3,FLII
TCF3,CBX2
TCF3,SLC12A9
TCF3,NUBPL
TCF3,MFSD13A
TCF3,ABCD1
TCF3,FAM13C
TCF3,RNF40
TCF3,PDP2
TCF3,CCDC189
TCF3,ZFP654
TCF3,TBCCD1
TCF3,RAB35
TCF3,DNAJB11
TCF3,DBN1
TCF3,CGGBP1
TCF3,PRUNE1
TCF3,PDGFC
TCF3,HOXD8
TCF3,GSTO2
TCF3,CRMP1
TCF3,BTN1A1
TCF3,AHR
TCF3,FKRP
TCF3,CAMTA1
TCF3,ACCS
TCF3,RBM43
TCF3,MTHFSL
TCF3,CHRNA7
TCF3,ZDBF2
TCF3,RHBDL3
TCF3,MORN2
TCF3,INTS8
TCF3,DHX57
TCF3,CLINT1
TCF3,TOP2B
TCF3,RAD54B
TCF3,PRSS23
TCF3,MID1IP1
TCF3,HOXB1
TCF3,GMPS
TCF3,RNF122
TCF3,PTPN6
TCF3,PERP
TCF3,ID4
TCF3,ETV3
TCF3,XKR5
TCF3,PFKL
TCF3,UBE2L3
TCF3,PTPRM
TCF3,NAE1
TCF3,MYB
TCF3,CAR7
TCF3,SPRED3
TCF3,GGN
TCF3,ENDOG
TCF3,DIS3L
TCF3,HPS6
TCF3,HDHD2
TCF3,EZH2
TCF3,VEGFB
TCF3,LRCH3
TCF3,KCNJ4
TCF3,ACTN1
TCF3,FAM208A
TCF3,DUSP14
TCF3,ZMYM3
TCF3,TANGO6
TCF3,KIF13B
TCF3,GRM8
TCF3,YIPF3
TCF3,SUCLG2
TCF3,POLR1C
TCF3,ZFYVE28
TCF3,ZFP947
TCF3,ZFP592
TCF3,LLGL2
TCF3,GOLIM4
TCF3,C1QTNF12
TCF3,ZSCAN10
TCF3,SPTBN1
TCF3,SELENOH
TCF3,HMCES
TCF3,ATP10A
TCF3,ACER3
TCF3,TSTD1
TCF3,NPR3
TCF3,MVB12B
TCF3,MRPL35
TCF3,KPNA4
TCF3,GPC1
TCF3,TRIO
TCF3,SLC13A2
TCF3,DOCK1
TCF3,ITCH
TCF3,DLK2
TCF3,MTG2
TCF3,KDELC2
TCF3,DCUN1D1
TCF3,1700093K21RIK
TCF3,SRRM4
TCF3,NGEF
TCF3,GABBR1
TCF3,CD59B
TCF3,CD59A
TCF3,TUBGCP6
TCF3,STRAP
TCF3,NEO1
TCF3,ALKBH2
TCF3,SYT2
TCF3,RAB24
TCF3,PRELID1
TCF3,POMK
TCF3,LRIG1
TCF3,NUDC
TCF3,TVP23A
TCF3,OSR2
TCF3,ZFX
TCF3,LAMB2
TCF3,HSD11B2
TCF3,GLIS1
TCF3,BTBD6
TCF3,SYDE2
TCF3,FOXH1
TCF3,PROS1
TCF3,PRKCA
TCF3,NPPC
TCF3,MMP25
TCF3,LMX1B
TCF3,CABYR
TCF3,KCNA2
TCF3,IRAK3
TCF3,ENKD1
TCF3,CDH24
TCF3,4933405L10RIK
TCF3,TBK1
TCF3,GALNT3
TCF3,FHL3
TCF3,MAP2
TCF3,FAM90A1B
TCF3,APOO
TCF3,SPATA24
TCF3,RTCB
TCF3,NDRG2
TCF3,MBIP
TCF3,DSEL
TCF3,STX1A
TCF3,RMI2
TCF3,RASSF7
