Gene1,Gene2
TFAP2A,TRIM73
TFAP2A,GLMP
TFAP2A,FAM3A
TFAP2A,TBC1D7
TFAP2A,SLC16A13
TFAP2A,GJB2
TFAP2A,TBC1D19
TFAP2A,GPAA1
TFAP2A,CENPI
TFAP2A,ZDHHC1
TFAP2A,TIMM10
TFAP2A,NRARP
TFAP2A,MRPL39
TFAP2A,LY6H
TFAP2A,GALK2
TFAP2A,COPS2
TFAP2A,ANP32E
TFAP2A,ZNF419
TFAP2A,ZNF253
TFAP2A,SPOCK1
TFAP2A,NUS1
TFAP2A,FAM83D
TFAP2A,TMEM120B
TFAP2A,SLC24A3
TFAP2A,NELFA
TFAP2A,MEX3D
TFAP2A,RFX5
TFAP2A,ALKAL1
TFAP2A,AGL
TFAP2A,ZCWPW1
TFAP2A,SORCS3
TFAP2A,RXFP4
TFAP2A,PAK4
TFAP2A,LCK
TFAP2A,MRPL37
TFAP2A,LRRC4
TFAP2A,STRN
TFAP2A,FNTB
TFAP2A,SLC44A3
TFAP2A,RPL18A
TFAP2A,PABPN1
TFAP2A,LRPPRC
TFAP2A,GFOD1
TFAP2A,FOXC2
TFAP2A,ZNF33B
TFAP2A,S100A10
TFAP2A,RPS13
TFAP2A,ROBO3
TFAP2A,PTGR1
TFAP2A,NDUFB4
TFAP2A,GAD2
TFAP2A,DPP8
TFAP2A,BTBD2
TFAP2A,NDUFAF1
TFAP2A,HEATR1
TFAP2A,CRBN
TFAP2A,ZNF418
TFAP2A,TEKT4
TFAP2A,SLC22A31
TFAP2A,FRMPD4
TFAP2A,FAM156B
TFAP2A,FAM156A
TFAP2A,BLOC1S2
TFAP2A,KCNQ2
TFAP2A,PLTP
TFAP2A,OSTC
TFAP2A,NRBP2
TFAP2A,ZNF225
TFAP2A,TP53I13
TFAP2A,TM4SF18
TFAP2A,SETD1A
TFAP2A,RIOK2
TFAP2A,SLCO5A1
TFAP2A,RPL27A
TFAP2A,DNASE2
TFAP2A,PLSCR3
TFAP2A,MORN2
TFAP2A,MAML3
TFAP2A,DHX57
TFAP2A,DDIAS
TFAP2A,ATXN1L
TFAP2A,AP2S1
TFAP2A,USP5
TFAP2A,TRIM74
TFAP2A,TMEM138
TFAP2A,SYNE1
TFAP2A,STK32A
TFAP2A,ROBO1
TFAP2A,CYB561A3
TFAP2A,CDCA3
TFAP2A,B4GALT7
TFAP2A,WFDC1
TFAP2A,UBALD2
TFAP2A,RIOK1
TFAP2A,MAPK8IP2
TFAP2A,GRHL1
TFAP2A,DEDD
TFAP2A,CAGE1
TFAP2A,ALOX5
TFAP2A,PHF2
TFAP2A,FIGLA
TFAP2A,ENTPD3
TFAP2A,SPTLC2
TFAP2A,HIST3H2BB
TFAP2A,HIST3H2A
TFAP2A,CCDC112
TFAP2A,SP6
TFAP2A,PLXND1
TFAP2A,NCKAP1
TFAP2A,GDPD5
TFAP2A,ZNF512
TFAP2A,MMP16
TFAP2A,MDC1
TFAP2A,ISL2
TFAP2A,KREMEN1
TFAP2A,COX7C
TFAP2A,ADGRB2
TFAP2A,TMEM251
TFAP2A,PSD2
TFAP2A,NUDT10
TFAP2A,MRPL41
TFAP2A,MOAP1
TFAP2A,DNASE1
TFAP2A,COX6B2
TFAP2A,TMED10
TFAP2A,KCNV1
TFAP2A,MSN
TFAP2A,GRID1
TFAP2A,ERG
TFAP2A,VEPH1
TFAP2A,TMEM87A
TFAP2A,THSD4
TFAP2A,RBM26
TFAP2A,GANC
TFAP2A,DPY19L2
TFAP2A,AP1G1
TFAP2A,TAF1C
TFAP2A,SCIN
TFAP2A,LSM6
TFAP2A,LOC403312
TFAP2A,FEZ1
TFAP2A,DMD
TFAP2A,C12orf66
TFAP2A,PREPL
TFAP2A,ETAA1
TFAP2A,CTTNBP2
TFAP2A,CAMKMT
TFAP2A,ARMCX6
TFAP2A,TMEM206
TFAP2A,TANGO6
TFAP2A,NDUFB3
TFAP2A,MAP7D3
TFAP2A,INSYN2B
TFAP2A,GFM1
TFAP2A,FAM126B
TFAP2A,ATP5MC3
TFAP2A,TXNL1
TFAP2A,PSD
TFAP2A,GALNT3
TFAP2A,FBXL15
TFAP2A,SORL1
TFAP2A,RNF20
TFAP2A,NDUFC2-KCTD14
TFAP2A,NDUFC2
TFAP2A,GRM2
TFAP2A,EPB41
TFAP2A,DUSP11
TFAP2A,DAP3
TFAP2A,CEACAM1
TFAP2A,C1RL
TFAP2A,AGPAT5
TFAP2A,ZW10
TFAP2A,VMA21
TFAP2A,ZNF800
TFAP2A,TNFAIP8L3
TFAP2A,PSMB10
TFAP2A,PRR15L
TFAP2A,MED1
TFAP2A,MAGED1
TFAP2A,ZNF215
TFAP2A,TBX10
TFAP2A,SYT13
TFAP2A,SLC2A4
TFAP2A,PANK4
TFAP2A,ANKRD63
TFAP2A,YPEL1
TFAP2A,SMKR1
TFAP2A,RPAP1
TFAP2A,PRKAA2
TFAP2A,LLPH
TFAP2A,ZFYVE26
TFAP2A,TOGARAM2
TFAP2A,RNF111
TFAP2A,PROK2
TFAP2A,PIGC
TFAP2A,PAIP2
TFAP2A,NCSTN
TFAP2A,COPA
TFAP2A,ZNF226
TFAP2A,ZC3H13
TFAP2A,RPL23
TFAP2A,KIZ
TFAP2A,ARHGAP33
TFAP2A,ZNF417
TFAP2A,WWC1
TFAP2A,TMEM101
TFAP2A,TWISTNB
TFAP2A,SNED1
TFAP2A,PNMA8A
TFAP2A,N4BP3
TFAP2A,GNAO1
TFAP2A,ZNF670
TFAP2A,OSBPL7
TFAP2A,MAP3K7
TFAP2A,GHDC
TFAP2A,FOXJ2
TFAP2A,POLR3H
TFAP2A,PCLAF
TFAP2A,LOC101927572
TFAP2A,GALK1
TFAP2A,FLVCR2
TFAP2A,CLEC2L
TFAP2A,ANGPTL4
TFAP2A,ALKBH6
TFAP2A,SLC9A7
TFAP2A,SLC37A4
TFAP2A,PCYOX1L
TFAP2A,MOSPD1
TFAP2A,MED7
TFAP2A,INTS12
TFAP2A,GSTCD
TFAP2A,GRIN1
TFAP2A,FAM124A
TFAP2A,DKKL1
TFAP2A,UBXN1
TFAP2A,SOX13
TFAP2A,NDUFB2
TFAP2A,BTBD11
TFAP2A,UCHL1
TFAP2A,PTPRCAP
TFAP2A,FKBP14
TFAP2A,CCDC74A
TFAP2A,BBS1
TFAP2A,B4GALT5
TFAP2A,ZNF549
TFAP2A,MOGAT1
TFAP2A,IP6K3
TFAP2A,FAM172A
TFAP2A,EIF4G1
TFAP2A,SMARCD3
TFAP2A,SLC22A11
TFAP2A,RAD21
TFAP2A,FAM122A
TFAP2A,ZBTB48
TFAP2A,TBCCD1
TFAP2A,P2RX2
TFAP2A,GTPBP10
TFAP2A,GPR19
TFAP2A,GPC3
TFAP2A,DNAJB11
TFAP2A,RIPPLY3
TFAP2A,EGLN3
TFAP2A,CDC42BPG
TFAP2A,FAHD2A
TFAP2A,ATP5MC2
TFAP2A,FAM50B
TFAP2A,C8orf59
TFAP2A,C2CD4B
TFAP2A,TSR2
TFAP2A,TMED1
TFAP2A,SRP54
TFAP2A,SPEF1
TFAP2A,ERICH1
TFAP2A,AGXT
TFAP2A,ZNF772
TFAP2A,TAP2
TFAP2A,STEAP2
TFAP2A,GSTM2
TFAP2A,TGFBI
TFAP2A,KLHL30
TFAP2A,IARS2
TFAP2A,GRIN2A
TFAP2A,GNPDA1
TFAP2A,CYP24A1
TFAP2A,PGAM1
TFAP2A,MAPK14
TFAP2A,ATP8A2
TFAP2A,AR
TFAP2A,ABCC3
TFAP2A,WDR13
TFAP2A,SAMD12
TFAP2A,NRBF2
TFAP2A,DEF6
TFAP2A,TVP23B
TFAP2A,SERTM1
TFAP2A,SEC11A
TFAP2A,PSRC1
TFAP2A,MRPL35
TFAP2A,HCCS
TFAP2A,ELOB
TFAP2A,CNGA3
TFAP2A,SLC46A3
TFAP2A,MROH1
TFAP2A,EXOC6
TFAP2A,CAMK2G
TFAP2A,BHLHE23
TFAP2A,SUZ12
TFAP2A,SLC25A44
TFAP2A,GOLPH3
TFAP2A,RSPH6A
TFAP2A,RASD2
TFAP2A,ST6GALNAC5
TFAP2A,SCAMP3
TFAP2A,RBP7
TFAP2A,PPL
TFAP2A,POLM
TFAP2A,LDHC
TFAP2A,TMEM221
TFAP2A,HNRNPH2
TFAP2A,GLA
TFAP2A,COQ3
TFAP2A,CBLB
TFAP2A,TMEM143
TFAP2A,SYNGR4
TFAP2A,NLGN4X
TFAP2A,GABRQ
TFAP2A,ZNF765-ZNF761
TFAP2A,ZNF765
TFAP2A,ZNF442
TFAP2A,VPS25
TFAP2A,TSPAN31
TFAP2A,TRAF5
TFAP2A,LMO2
TFAP2A,INPP5J
TFAP2A,HIC1
TFAP2A,EIF3B
TFAP2A,CUTC
TFAP2A,COX15
TFAP2A,ZNF615
TFAP2A,TMBIM6
TFAP2A,METTL14
TFAP2A,EI24
TFAP2A,ANOS1
TFAP2A,ANO5
TFAP2A,AMZ1
TFAP2A,UBXN10
TFAP2A,MLH1
TFAP2A,LAMA1
TFAP2A,FAM171A1
TFAP2A,EPM2AIP1
TFAP2A,ZNF688
TFAP2A,UCP1
TFAP2A,CDKAL1
TFAP2A,ASPA
TFAP2A,ACTN2
TFAP2A,RNF216
TFAP2A,MB21D2
TFAP2A,UNC45A
TFAP2A,FAM166A
TFAP2A,EIF5A2
TFAP2A,CTNND1
TFAP2A,CHD8
TFAP2A,C5orf24
TFAP2A,XPO4
TFAP2A,CHRDL1
TFAP2A,AHCTF1
TFAP2A,SLC6A7
TFAP2A,SLC35E1
TFAP2A,SEC31B
TFAP2A,NDUFS8
TFAP2A,HENMT1
TFAP2A,DRD2
TFAP2A,CMTR1
TFAP2A,ACTG2
TFAP2A,SYNJ2BP-COX16
TFAP2A,SYNJ2BP
TFAP2A,MDM4
TFAP2A,KLF15
TFAP2A,ARHGAP27
TFAP2A,PSMD11
TFAP2A,KCNC1
TFAP2A,ARSJ
TFAP2A,TLE1
TFAP2A,SCPEP1
TFAP2A,NOP16
TFAP2A,HIGD2A
TFAP2A,WRB-SH3BGR
TFAP2A,WRB
TFAP2A,TERF2IP
TFAP2A,RAD51B
TFAP2A,MORN4
TFAP2A,KARS
TFAP2A,CRB1
TFAP2A,CPM
TFAP2A,COX16
TFAP2A,GDF10
TFAP2A,DCUN1D1
TFAP2A,CUL9
TFAP2A,ZNF223
TFAP2A,FAM155B
TFAP2A,NUDT11
TFAP2A,HSD17B4
TFAP2A,CADM2
TFAP2A,ADGRG2
TFAP2A,ACSS2
TFAP2A,TTLL6
TFAP2A,TMEM240
TFAP2A,SYNM
TFAP2A,CEBPZOS
TFAP2A,C15orf48
TFAP2A,XYLT1
TFAP2A,SNCG
TFAP2A,RSPH10B2
TFAP2A,RSPH10B
TFAP2A,OGT
TFAP2A,LURAP1
TFAP2A,CD34
TFAP2A,APOBEC3B
TFAP2A,ACOT6
TFAP2A,SP110
TFAP2A,SMIM26
TFAP2A,RPS7
TFAP2A,NTN3
TFAP2A,MAGI2
TFAP2A,CHRFAM7A
TFAP2A,ZNF74
TFAP2A,RBM48
TFAP2A,PEX1
TFAP2A,LRP4
TFAP2A,KLHL4
TFAP2A,FAF2
TFAP2A,DROSHA
TFAP2A,C5orf22
TFAP2A,ARPC3
TFAP2A,TOP1MT
TFAP2A,TMEM40
TFAP2A,RPL13A
TFAP2A,PRPF8
TFAP2A,SLC4A4
TFAP2A,PCDH7
TFAP2A,LARS
TFAP2A,KLHL25
TFAP2A,HOXA4
TFAP2A,EMB
TFAP2A,CACNA2D3
TFAP2A,MRNIP
TFAP2A,EIF1AX
TFAP2A,DYDC2
TFAP2A,DYDC1
TFAP2A,ZNF671
TFAP2A,TMEM59
TFAP2A,TGM1
TFAP2A,TCEANC2
TFAP2A,SPG21
TFAP2A,GDPD1
TFAP2A,AMMECR1
TFAP2A,STEAP1
TFAP2A,SAMD5
TFAP2A,PNISR
TFAP2A,NRN1
TFAP2A,MTERF1
TFAP2A,MARS
TFAP2A,CCDC160
TFAP2A,ARHGAP9
TFAP2A,ZNF320
TFAP2A,TAPT1
TFAP2A,RPS27A
TFAP2A,PTPN6
TFAP2A,PPID
TFAP2A,NYAP1
TFAP2A,CLHC1
TFAP2A,C8orf34
TFAP2A,SENP3
TFAP2A,RGS7
TFAP2A,PRMT6
TFAP2A,HYAL2
TFAP2A,ATP5MF-PTCD1
TFAP2A,ATP5MF
TFAP2A,ATP1A3
TFAP2A,ZNF616
TFAP2A,TMEM26
TFAP2A,SCN9A
TFAP2A,GDAP1L1
TFAP2A,FAM19A4
TFAP2A,TNFRSF21
TFAP2A,TCERG1
TFAP2A,SEMA3E
TFAP2A,GRPEL2
TFAP2A,EPC2
TFAP2A,EIF3G
TFAP2A,DKK1
TFAP2A,ZNF658
TFAP2A,ZBTB6
TFAP2A,SQLE
TFAP2A,SH2D5
TFAP2A,SALL2
TFAP2A,PSMC2
TFAP2A,PDXP
TFAP2A,NUB1
TFAP2A,KCNE1B
TFAP2A,KCNE1
TFAP2A,DCAF8
TFAP2A,BUB3
TFAP2A,ATXN7L3B
TFAP2A,USP20
TFAP2A,LRRC61
TFAP2A,GTPBP4
TFAP2A,CDKN1A
TFAP2A,C9orf78
TFAP2A,C6orf118
TFAP2A,BTF3L4
TFAP2A,AFF2
TFAP2A,USF1
TFAP2A,GDNF
TFAP2A,PUS10
TFAP2A,PEX13
TFAP2A,FHL1
TFAP2A,ZNF648
TFAP2A,PHF24
TFAP2A,PAX7
TFAP2A,GASK1A
TFAP2A,TMEM104
TFAP2A,SMARCA5
TFAP2A,NAT9
TFAP2A,LURAP1L
TFAP2A,FBXO8
TFAP2A,CEP44
TFAP2A,THAP9
TFAP2A,NEDD9
TFAP2A,KRTAP10-9
TFAP2A,ACAT1
TFAP2A,ZWINT
TFAP2A,TANK
TFAP2A,KCNQ1
TFAP2A,GJA3
TFAP2A,ALG5
TFAP2A,AKR1B10
TFAP2A,CDKN3
TFAP2A,TTC27
TFAP2A,SRD5A3
TFAP2A,PDIA3
TFAP2A,CDK19
TFAP2A,SGK2
TFAP2A,MAP3K13
TFAP2A,CNMD
TFAP2A,ARRDC3
TFAP2A,ZNF596
TFAP2A,SEC24C
TFAP2A,RGPD8
TFAP2A,PLA2G3
TFAP2A,IK
TFAP2A,EFHD1
TFAP2A,RAB6C
TFAP2A,NEU4
TFAP2A,SEC11C
TFAP2A,PML
TFAP2A,LRRC36
TFAP2A,KCTD19
TFAP2A,ARHGAP32
TFAP2A,ZBTB41
TFAP2A,NSUN5
TFAP2A,STAG2
TFAP2A,SLC44A5
TFAP2A,SLC27A6
TFAP2A,RUNX3
TFAP2A,MORF4L2
TFAP2A,CKAP2
TFAP2A,TMCO1
TFAP2A,PQLC1
TFAP2A,KRT40
TFAP2A,DPYSL4
TFAP2A,SYNPO2
TFAP2A,SPEN
TFAP2A,SLC25A17
TFAP2A,POU2F3
TFAP2A,FZD8
TFAP2A,MMP14
TFAP2A,EGR1
TFAP2A,CACNA1A
TFAP2A,BCL2L11
TFAP2A,NOTO
TFAP2A,NKX6-1
TFAP2A,LRRC8D
TFAP2A,ZFP28
TFAP2A,STEAP1B
TFAP2A,HDHD3
TFAP2A,YIPF5
TFAP2A,TNFRSF9
TFAP2A,KCTD16
TFAP2A,CASP2
TFAP2A,ANKEF1
TFAP2A,ACP5
TFAP2A,WDR77
TFAP2A,TUSC2
TFAP2A,SMPD3
TFAP2A,RAB40C
TFAP2A,IQCH
TFAP2A,IFT52
TFAP2A,HTR6
TFAP2A,DOK6
TFAP2A,ATP5PB
TFAP2A,AAGAB
TFAP2A,UBL5
TFAP2A,STAMBPL1
TFAP2A,MGP
TFAP2A,HOXD8
TFAP2A,E4F1
TFAP2A,CRYZL1
TFAP2A,BABAM1
TFAP2A,SLC25A46
TFAP2A,SLC22A3
TFAP2A,RIPK2
TFAP2A,PMAIP1
TFAP2A,ERLEC1
TFAP2A,DCTN3
TFAP2A,CYP4X1
TFAP2A,ATAT1
TFAP2A,ASB3
TFAP2A,RPL29
TFAP2A,PNMA1
TFAP2A,ARGLU1
TFAP2A,KCNA3
TFAP2A,C1D
TFAP2A,ZKSCAN5
TFAP2A,C11orf65
TFAP2A,BCL2L2-PABPN1
TFAP2A,BCL2L2
TFAP2A,SLC15A1
TFAP2A,ATP5F1B
TFAP2A,ARSE
TFAP2A,ALDH18A1
TFAP2A,RSU1
TFAP2A,PSME3
TFAP2A,PLEKHG3
TFAP2A,OTX1
TFAP2A,MRPL55
TFAP2A,MOSPD3
TFAP2A,TNFRSF6B
TFAP2A,ROBO2
TFAP2A,IFT140
TFAP2A,IFFO2
TFAP2A,GTF3C3
TFAP2A,GALNT14
TFAP2A,CLTCL1
TFAP2A,ZNF773
TFAP2A,NEK6
TFAP2A,MTOR
TFAP2A,PTPN21
TFAP2A,NRXN2
TFAP2A,LIPG
TFAP2A,IMP4
TFAP2A,COLEC11
TFAP2A,CCDC126
TFAP2A,SLC7A6OS
TFAP2A,PRMT7
TFAP2A,POLQ
TFAP2A,MEDAG
TFAP2A,KIAA1755
TFAP2A,GTF2A1
TFAP2A,CDHR1
TFAP2A,C1orf74
TFAP2A,AARD
TFAP2A,ZNF205
TFAP2A,USP19
TFAP2A,THOC7
TFAP2A,RASGEF1B
TFAP2A,POLR2E
TFAP2A,INPP4B
TFAP2A,ATXN7
TFAP2A,THAP10
TFAP2A,ODF3L1
TFAP2A,CLEC1A
TFAP2A,BCKDK
TFAP2A,AASDH
TFAP2A,TIMM13
TFAP2A,RAB11FIP4
TFAP2A,OXNAD1
TFAP2A,MOSPD2
TFAP2A,FITM1
TFAP2A,DPH3
TFAP2A,COA6
TFAP2A,WDR36
TFAP2A,RBFA
TFAP2A,HS6ST1
TFAP2A,GABRE
TFAP2A,G2E3
TFAP2A,ZNF491
TFAP2A,ZNF485
TFAP2A,RPF1
TFAP2A,PPIH
TFAP2A,GLI3
TFAP2A,ARHGAP18
TFAP2A,SORCS2
TFAP2A,OGFOD2
TFAP2A,KLHL36
TFAP2A,ETFB
TFAP2A,ERGIC2
TFAP2A,ATP6V1C1
TFAP2A,TMEM169
TFAP2A,SLC22A2
TFAP2A,PECR
TFAP2A,MRPS18A
TFAP2A,MMUT
TFAP2A,ESR1
TFAP2A,CENPQ
TFAP2A,C10orf67
TFAP2A,BTN3A1
TFAP2A,TCTE1
TFAP2A,ST18
TFAP2A,PGAP3
TFAP2A,DLX6
TFAP2A,BNIP1
TFAP2A,ARRDC4
TFAP2A,PLAC9
TFAP2A,PIGK
TFAP2A,IFIH1
TFAP2A,DOCK9
TFAP2A,CYB5B
TFAP2A,PSPH
TFAP2A,P3H3
TFAP2A,CCT6A
TFAP2A,C20orf203
TFAP2A,TMEM217
TFAP2A,TBC1D22B
TFAP2A,STK40
TFAP2A,EMC8
TFAP2A,COX4I1
TFAP2A,AEN
TFAP2A,ZNF789
TFAP2A,ZBTB9
TFAP2A,WAPL
TFAP2A,TRIM17
TFAP2A,THADA
TFAP2A,MITF
TFAP2A,HJURP
TFAP2A,COMMD10
TFAP2A,SEMA5A
TFAP2A,C7orf57
TFAP2A,BLID
TFAP2A,TMEM39A
TFAP2A,SORBS1
TFAP2A,SNX10
TFAP2A,MTDH
TFAP2A,ARL10
TFAP2A,TCOF1
TFAP2A,RARB
TFAP2A,VTI1B
TFAP2A,PTPRD
TFAP2A,NFIB
TFAP2A,CELF5
TFAP2A,CCDC13
TFAP2A,BATF2
TFAP2A,SFTPB
TFAP2A,PLA2G2E
TFAP2A,PDHB
TFAP2A,NEK11
TFAP2A,KLK8
TFAP2A,ZNF415
TFAP2A,VIPAS39
TFAP2A,METTL1
TFAP2A,GPN1
TFAP2A,EEF1AKMT3
TFAP2A,CCDC121
TFAP2A,ATP6V0B
TFAP2A,ATG14
TFAP2A,AHSA1
TFAP2A,RUNX2
TFAP2A,ERI3
TFAP2A,COQ5
TFAP2A,TMEFF2
TFAP2A,ESD
TFAP2A,SETDB2-PHF11
TFAP2A,SETDB2
TFAP2A,NDUFB6
TFAP2A,CAB39L
TFAP2A,PAK3
TFAP2A,MIR1-1HG
TFAP2A,MEGF6
TFAP2A,ATP7A
TFAP2A,ARHGDIB
TFAP2A,USP6
TFAP2A,SH3BGRL3
TFAP2A,MPDU1
TFAP2A,LOC100996842
TFAP2A,LHX3
TFAP2A,VSTM5
TFAP2A,PSMA5
TFAP2A,NPAS2
TFAP2A,IKZF1
TFAP2A,DDX60L
TFAP2A,ZNF429
TFAP2A,SSR1
TFAP2A,NOL7
TFAP2A,IKBKB
TFAP2A,EPG5
TFAP2A,DGAT2
TFAP2A,CD9
TFAP2A,C19orf25
TFAP2A,PLAA
TFAP2A,IFT74
TFAP2A,GTF2E2
TFAP2A,CYHR1
TFAP2A,SLC25A23
TFAP2A,PPP4C
TFAP2A,POC1B-GALNT4
TFAP2A,POC1B
TFAP2A,GMNC
TFAP2A,UBASH3B
TFAP2A,GM2A
TFAP2A,CCNE1
TFAP2A,LRRC75B
TFAP2A,FAM83G
TFAP2A,DDX27
TFAP2A,CD109
TFAP2A,ZNF845
TFAP2A,TRPC6
TFAP2A,RPA2
TFAP2A,PPP1R18
TFAP2A,NUP205
TFAP2A,MAP4K1
TFAP2A,FBLN7
TFAP2A,EIF3K
TFAP2A,RAB22A
TFAP2A,MYOM3
TFAP2A,ZNF700
TFAP2A,SYCP2L
TFAP2A,LMNTD1
TFAP2A,KIF27
TFAP2A,EVA1C
TFAP2A,CDC37L1
TFAP2A,CARD8
TFAP2A,TMOD3
TFAP2A,MAL
TFAP2A,DCP2
TFAP2A,ZNF131
TFAP2A,SH3BP5
TFAP2A,NTM
TFAP2A,CANT1
TFAP2A,ZNF749
TFAP2A,ZNF468
TFAP2A,HNF1B
TFAP2A,CLPTM1L
TFAP2A,CDK11B
TFAP2A,STK38
TFAP2A,SERPINA5
TFAP2A,DYNC2H1
TFAP2A,CEP126
TFAP2A,TVP23A
TFAP2A,PIP4P1
TFAP2A,PAX9
TFAP2A,NOC2L
TFAP2A,CCP110
TFAP2A,ZNF26
TFAP2A,HCN1
TFAP2A,GRHPR
TFAP2A,ZNF691
TFAP2A,YKT6
TFAP2A,UHRF1
TFAP2A,PSMD14
TFAP2A,MEGF8
TFAP2A,CHAC2
TFAP2A,PKD2
TFAP2A,CHRNA2
TFAP2A,ZNF600
TFAP2A,UROC1
TFAP2A,UQCRC1
TFAP2A,UGT8
TFAP2A,TNFRSF25
TFAP2A,SOX18
TFAP2A,RPS3
TFAP2A,RPS12
TFAP2A,DOK4
TFAP2A,CLEC18A
TFAP2A,C22orf39
TFAP2A,RCN2
TFAP2A,CDC23
TFAP2A,THUMPD1
TFAP2A,PFKFB2
TFAP2A,PELI2
TFAP2A,NRROS
TFAP2A,NARS
TFAP2A,MINAR2
TFAP2A,LPL
TFAP2A,FAM111B
TFAP2A,F11R
TFAP2A,CITED1
TFAP2A,ZNF202
TFAP2A,TUFT1
TFAP2A,SLC6A3
TFAP2A,SH3PXD2B
TFAP2A,ME3
TFAP2A,GLYATL1
TFAP2A,CFAP46
TFAP2A,TRIM14
TFAP2A,STUM
TFAP2A,DNAJC15
TFAP2A,C15orf41
TFAP2A,SLC25A39
TFAP2A,TMED9
TFAP2A,TDRD5
TFAP2A,PRR14L
TFAP2A,PIH1D2
TFAP2A,NOL8
TFAP2A,IRAK3
TFAP2A,GPATCH3
TFAP2A,EXTL1
TFAP2A,ERCC3
TFAP2A,CES4A
TFAP2A,CENPP
TFAP2A,ATP8A1
TFAP2A,ZRANB2
TFAP2A,TPRKB
TFAP2A,SCRN3
TFAP2A,RPS15A
TFAP2A,RPL22L1
TFAP2A,PARD6G
TFAP2A,MAOB
TFAP2A,CIR1
TFAP2A,CACNG4
TFAP2A,TRAPPC2
TFAP2A,TOP1
TFAP2A,RFX2
TFAP2A,PEBP1
TFAP2A,OFD1
TFAP2A,CFAP300
TFAP2A,CACNB4
TFAP2A,ADRA2B
TFAP2A,PHF14
TFAP2A,OXGR1
TFAP2A,GRAMD2A
TFAP2A,GMCL1
TFAP2A,SH3D19
TFAP2A,PFKM
TFAP2A,HHIP
TFAP2A,FBXO34
TFAP2A,TMEM176B
TFAP2A,TMEM176A
TFAP2A,MRPL11
TFAP2A,DMAP1
TFAP2A,CCDC115
TFAP2A,ZNF354C
TFAP2A,YTHDC1
TFAP2A,SLC6A17
TFAP2A,PAFAH1B2
TFAP2A,JADE3
TFAP2A,GALR1
TFAP2A,ARVCF
TFAP2A,S1PR5
TFAP2A,RPP30
TFAP2A,PRSS22
TFAP2A,NPR1
TFAP2A,CATIP
TFAP2A,C2CD4D
TFAP2A,ZNF91
TFAP2A,NUDT19
TFAP2A,MDGA2
TFAP2A,DUSP26
TFAP2A,ASCL4
TFAP2A,RPSAP58
TFAP2A,INAFM1
TFAP2A,ATP6V1F
TFAP2A,ADPRH
TFAP2A,STOML2
TFAP2A,GLRX5
TFAP2A,FOLH1
TFAP2A,ASCL2
TFAP2A,RPL35
TFAP2A,PSKH1
TFAP2A,DVL2
TFAP2A,BRINP1
TFAP2A,ARPC5L
TFAP2A,ZSCAN16
TFAP2A,TMEM209
TFAP2A,SNCB
TFAP2A,SBF1
TFAP2A,RPS4X
TFAP2A,RAPGEF3
TFAP2A,EIF4E1B
TFAP2A,B3GAT1
TFAP2A,PYGB
TFAP2A,PHACTR1
TFAP2A,EFNB1
TFAP2A,CRABP1
TFAP2A,ZP1
TFAP2A,TFCP2L1
TFAP2A,LYPLA2
TFAP2A,LONRF3
TFAP2A,HES5
TFAP2A,CYS1
TFAP2A,SLC46A2
TFAP2A,FOSL2
TFAP2A,DCLRE1C
TFAP2A,ZBTB40
TFAP2A,SEPSECS
TFAP2A,IRF7
TFAP2A,GPI
TFAP2A,ERCC4
TFAP2A,BDP1
TFAP2A,TAF1A
TFAP2A,ST8SIA3
TFAP2A,SOWAHA
TFAP2A,NOP53
TFAP2A,LRRC57
TFAP2A,HAUS2
TFAP2A,TSACC
TFAP2A,TMLHE
TFAP2A,SPRY3
TFAP2A,KDM5B
TFAP2A,CCT3
TFAP2A,TRMT10C
TFAP2A,PODXL2
TFAP2A,MARC2
TFAP2A,EFCAB6
TFAP2A,CFAP65
TFAP2A,ZNF791
TFAP2A,ZNF490
TFAP2A,RABGAP1
TFAP2A,MICU3
TFAP2A,FOXI2
TFAP2A,CROCC
TFAP2A,GSC2
TFAP2A,GPR149
TFAP2A,FTCD
TFAP2A,SULT1C4
TFAP2A,RNF227
TFAP2A,LRRC10B
TFAP2A,LAMP2
TFAP2A,DNAJA1
TFAP2A,ADAMTS17
TFAP2A,MKS1
TFAP2A,IRS4
TFAP2A,HIST1H2BN
TFAP2A,HIST1H2AK
TFAP2A,CKMT2
TFAP2A,ZNF684
TFAP2A,TREH
TFAP2A,SAA2-SAA4
TFAP2A,SAA2
TFAP2A,CKAP4
TFAP2A,CBLN2
TFAP2A,TRIM55
TFAP2A,TMEM61
TFAP2A,MYO7A
TFAP2A,MGAT4A
TFAP2A,LRFN5
TFAP2A,FLII
TFAP2A,ZNF267
TFAP2A,PTCHD4
TFAP2A,PRMT5
TFAP2A,PPP1R32
TFAP2A,PAPSS1
TFAP2A,MARVELD2
TFAP2A,ARL15
TFAP2A,ZNF518B
TFAP2A,ST3GAL6
TFAP2A,SNU13
TFAP2A,NAA50
TFAP2A,GCAT
TFAP2A,TYW1B
TFAP2A,SYCE1
TFAP2A,PRKG1
TFAP2A,PITX1
TFAP2A,MFN1
TFAP2A,ELAVL4
TFAP2A,C5orf66
TFAP2A,PRRG4
TFAP2A,PRRG2
TFAP2A,NOSIP
TFAP2A,MUC15
TFAP2A,ZNF229
TFAP2A,SLC43A3
TFAP2A,OTOF
TFAP2A,NCMAP
TFAP2A,N4BP2L2
