Gene1	Gene2	EdgeWeight
AFF1	PENK	0.00023385545
CA2	MEPE	0.00023385481
TRIP6	GPC3	0.00023385389
ZNF239	VPS54	0.00023385033
LGR4	NKX3-1	0.0002338499
WDHD1	ZFYVE16	0.00023384676
CLDN11	HAND2	0.0002338451
OTX2	ASB9	0.00023384509
KIAA1804	FAM117B	0.0002338403
SAMD3	FBXO28	0.00023383921
RARG	ZNF398	0.00023383783
SNX14	HAPLN1	0.00023383192
AEBP1	BRWD1	0.00023382876
MEF2D	SMARCC1	0.00023382768
PPARGC1B	MEPE	0.00023382733
PLK1	PRSS35	0.00023382017
PAWR	PLXNA2	0.00023380863
DNMT3B	DDHD2	0.00023380842
SIX6	ZNF516	0.00023380783
APEX1	CD9	0.00023380514
LMO2	PRSS35	0.00023380505
POLR2D	CBFA2T2	0.00023379877
RUNX1	TEX10	0.00023379248
KLHL4	ANXA3	0.00023378561
PBX1	RNF13	0.00023378557
UBTF	COL4A6	0.00023378554
UNC5D	ERBB4	0.00023378489
SRSF3	PPP1R9A	0.00023378387
AMN1	KHDRBS2	0.0002337822
POU2F1	ATG4C	0.00023378198
ELL2	ARID4B	0.0002337813
SCD5	MPHOSPH9	0.000233781
ANKRD1	CSDE1	0.00023378027
KLF6	KDM6A	0.00023378017
LIMCH1	NKX3-1	0.00023377714
TLR4	VPS54	0.00023376934
AIRE	TDRD7	0.00023376386
NFAT5	ARID5B	0.00023375177
MAGI3	CUL1	0.00023374593
PHC1	ERBB4	0.0002337404
PREPL	SOS2	0.00023373817
ZBTB10	HAPLN1	0.00023373743
GCA	FER	0.00023373659
DEDD2	SMARCC1	0.00023373558
ARHGAP29	ATRX	0.00023373179
TBX3	PER3	0.000233729
TRIM28	YPEL5	0.000233729
NUSAP1	LPIN1	0.000233726
BCLAF1	BTF3	0.000233724
DNAJC2	RHAG	0.00023372224
SFRP2	RPE	0.0002337201
CCDC81	TDRD7	0.00023372001
ARHGAP42	ANXA3	0.0002337189
INSIG2	GRHL1	0.00023371862
HLA-DQB1	ERBB4	0.0002337177
MAP3K2	MPHOSPH9	0.00023371758
TFDP1	CNTRL	0.00023371683
DYNC1I1	NUP54	0.00023371582
FOXK1	NR2C1	0.00023371473
GLRX	RBMX	0.00023371384
ATG4C	HOPX	0.00023371121
NXT2	NR2C1	0.00023370852
SIX6	PENK	0.00023370582
MAFF	CALB1	0.0002336986
ECI2	MIF	0.00023369805
ELL2	BRWD1	0.00023369736
FASTKD3	UNC5C	0.00023369395
PLCB4	LDB2	0.0002336896
DUSP10	KHDRBS2	0.00023368657
SPP1	MAP4K3	0.0002336855
DLGAP5	KDM6A	0.00023368403
TMEM64	ATRX	0.00023368192
PA2G4	TMEM131	0.00023367754
NEDD9	HESX1	0.00023367481
TNFRSF11B	PER3	0.00023367243
ZNF585B	HELZ	0.00023366927
ARHGAP28	NAA15	0.00023366857
CXXC1	CTNNB1	0.00023366633
NXT2	ZNF398	0.00023366275
MAN1A1	ZFYVE16	0.0002336608
SFPQ	BTBD10	0.00023366045
BAG3	UNC5C	0.00023365929
SRSF1	ZNF146	0.00023364944
RHOBTB3	ANKMY2	0.0002336494
NUAK1	PLXNA2	0.00023364901
RIN2	HAPLN1	0.0002336482
RNF14	MAGI3	0.00023364602
NFKBIB	LDB2	0.00023364511
SAMD3	MEIS1	0.00023364484
CHL1	MAP4K3	0.00023364325
MEF2D	SATB2	0.00023364069
ITGA6	ZNF146	0.0002336366
THY1	CEP85L	0.00023363484
ITPR2	CNTRL	0.00023363458
CUX1	GRHL1	0.00023363414
DNAJB14	KLHL24	0.00023363162
PTGR1	CBFA2T2	0.00023362921
COL4A6	GRPR	0.00023362787
CAP2	CBFA2T2	0.00023362611
NPM1	PMP22	0.00023362534
POLR2A	HPRT1	0.00023362416
ARHGAP28	ANXA3	0.00023362339
FBN1	CNBP	0.00023362324
DNAJB14	BRWD1	0.00023362174
ARID5B	KLF6	0.00023361838
FOXJ2	MAGI3	0.00023360936
CER1	FAM117B	0.0002336093
LEPREL1	SATB2	0.00023360664
ILF2	RBFOX2	0.00023360594
YPEL5	FOXP1	0.0002335971
FER	POU2F1	0.00023359474
RAI1	FAM117B	0.00023359178
PLXNA2	SNX14	0.00023358998
NOC3L	ATG4C	0.0002335887
CEP290	MAP4K3	0.0002335882
MFAP4	CSDE1	0.00023358813
ITPR2	DCAF6	0.00023358547
ZNF280B	POU3F1	0.00023358289
YBX1	PHF21A	0.00023358
BTG2	PLXNA2	0.00023357871
MFAP4	ANKRD26	0.00023357432
ERCC-00076	SATB2	0.000233573
ID3	PENK	0.00023357251
ILF2	TADA1	0.00023357174
CCDC138	SOS2	0.0002335677
CDK6	BMPR1A	0.00023356533
HELZ	ZNF398	0.00023356485
ARL4D	POU3F1	0.00023356208
SMARCD3	ATG4C	0.00023355352
ZNF160	KAT6A	0.00023354859
SPPL2A	CNTRL	0.00023354749
ESCO2	MEIS1	0.00023353603
SRSF2	BMPR1A	0.00023353519
FOXD3	DYNC2LI1	0.00023353477
EWSR1	DCAF6	0.00023353362
IGDCC4	GRPR	0.00023353253
ARL4A	SRSF3	0.00023352599
SF1	ASS1	0.0002335255
BAG3	SNX14	0.0002335209
ANKRD13C	GRHL1	0.00023352084
HDGF	ZNF146	0.00023351399
NFIA	NRP1	0.00023351178
POLR2F	PRICKLE1	0.00023350908
NFIC	IFI16	0.00023349946
PTMA	ANKMY2	0.00023349935
MCM2	TTC27	0.00023349664
MME	MPHOSPH9	0.00023349497
NDUFC2-KCTD14	POU3F1	0.00023349172
CDCA8	MPHOSPH9	0.00023349118
ERCC-00043	KAT6A	0.00023348411
GRHL2	POU3F1	0.00023348373
KDM6A	GRHL1	0.00023348349
CSRP2	TTC27	0.00023347998
MECOM	CEP85L	0.00023347561
NFIC	CREB3L4	0.00023347122
TRIM25	TRIM33	0.00023347088
ZCCHC11	SATB2	0.0002334681
MATN3	ZNF398	0.00023346399
MAPK10	RPE	0.00023346383
CTSK	WWP1	0.00023346221
ERCC-00096	SNX14	0.0002334616
ESRRG	PTMA	0.00023346102
SRC	ATG4C	0.00023346042
TP53	PENK	0.00023345996
TLE3	ATRX	0.00023345901
MKI67IP	SOS2	0.00023345136
FN1	MEIS1	0.00023344779
MME	ANXA3	0.00023344545
UHRF1	MEIS1	0.000233444
RUVBL2	KLHL24	0.00023344035
RTKN2	TEX10	0.00023343194
ERCC-00112	SMARCC1	0.00023342569
NDUFC2-KCTD14	UNC5C	0.00023342435
BRWD1	GPC3	0.00023342168
C3orf14	CNBP	0.00023342138
RBBP8	ZFYVE16	0.00023341911
PMAIP1	XRN1	0.00023341824
ZNF280B	HESX1	0.00023341774
POLR3E	TTC27	0.00023341533
EHMT2	GRHL1	0.00023341338
DPH2	MCCC1	0.00023341317
PCDH7	GPC3	0.00023341263
SOX4	DCAF6	0.00023341239
CPVL	TRIP11	0.0002334122
JPH1	ZNF398	0.00023340933
HAND1	MEPE	0.00023340917
RIPPLY1	ZNF398	0.0002334089
ZNF24	ZFYVE16	0.0002334078
RUVBL2	BTF3	0.00023340777
GATA2	MCCC1	0.0002334069
MCC	PENK	0.00023340681
STK3	KLHL24	0.00023340447
CRHBP	KDM6A	0.000233397
MCM3	AFF4	0.00023339308
RAVER2	POU3F1	0.00023339035
WWTR1	MPHOSPH9	0.00023338864
HELZ	FOXP1	0.00023338759
WDR5	ZFYVE16	0.00023338724
PBX1	ARID5B	0.00023338647
DRAM2	FAM117B	0.00023338405
ETV4	PDE3B	0.00023338258
SOX17	VPS54	0.00023338222
SEMA3E	ZNF512	0.00023337729
FARSB	FAM117B	0.0002333657
JUND	XRCC6	0.00023336399
MRS2	SATB2	0.00023336058
SMG6	PRSS35	0.00023335863
REL	BRWD1	0.00023335728
KLHL28	SNX14	0.00023335584
HESX1	MEIS1	0.00023335489
POU5F1	CBFA2T2	0.00023335415
HMGA1	LPGAT1	0.00023335151
PHF21A	NRP1	0.0002333485
MBIP	PIP4K2A	0.0002333467
MYOF	WWP1	0.00023333833
FBN1	TRIM2	0.00023333805
BCLAF1	NRP1	0.00023333309
SFMBT1	KHDRBS2	0.0002333299
NCAM1	ZFYVE16	0.00023332276
MFAP4	NRP1	0.00023332266
DACH1	PIP4K2A	0.00023332103
MYBBP1A	MPHOSPH9	0.00023331965
FLRT2	KDM6A	0.00023331963
ZNF24	MAP4K3	0.00023331946
ARL4A	NRP1	0.00023331924
TMEM131	RNF13	0.0002333189
ZRANB2	SMG6	0.0002333099
ASNS	MAP4K3	0.00023330758
CCDC138	POU3F1	0.0002333043
CEP290	HNRNPK	0.00023329626
PSMD9	BTBD10	0.00023329596
SF1	CAMK2D	0.00023329534
TMEM131	RPE	0.0002332946
BTF3	PRICKLE1	0.00023329347
ERCC-00044	AFF4	0.00023328829
SP110	FBXO28	0.00023328676
MAPK10	COL4A6	0.00023328036
MFAP4	MED14	0.00023327897
STAT2	ERBB4	0.0002332763
MFAP4	PLXNA2	0.00023327523
KLHL28	KHDRBS2	0.00023327325
LECT1	PLXNA2	0.00023327247
FOXN3	FOXP1	0.00023327068
GATA4	NR2C1	0.00023326423
SMARCC1	COMMD10	0.00023326199
NPM1	TMEM131	0.00023326103
BCL11B	SMARCC1	0.00023325814
HMGA1	FXR1	0.00023325338
CCND1	XRN1	0.00023325271
BNIP3	SMG6	0.00023325167
SULF2	MEIS1	0.00023325108
ZNF518B	SATB2	0.00023325004
SRSF1	MDM4	0.00023324984
TRIP13	PIP4K2A	0.00023324921
MAP3K2	CAP2	0.00023324777
ZNF585B	ATG4C	0.0002332378
UHRF1	ZNF146	0.00023323695
POLR2G	RUVBL1	0.00023323626
ST8SIA1	SNX14	0.00023323172
RHOBTB3	NCAPG	0.00023322985
TFAP2A	PER3	0.00023322666
SEMA3E	HAS2	0.00023322224
PGR	TDRD7	0.00023322151
NRIP1	COL4A6	0.0002332202
HNRNPAB	HMGN2	0.00023321515
CPVL	NR3C1	0.00023321465
ANKZF1	PRSS35	0.00023321454
CREB3L4	PDE3B	0.00023320878
ARHGAP29	CALB1	0.00023320815
MYBBP1A	SMARCC1	0.00023320518
MEX3C	ANXA3	0.00023320352
KIAA1324L	CBFA2T2	0.00023320316
NKX3-1	FER	0.00023320125
XRCC6	NFKBIA	0.00023319997
PLOD2	KDM6A	0.00023319607
SLITRK2	XRN1	0.00023319146
TFAP4	UNC5C	0.00023319117
CDCA7L	UNC5C	0.00023318798
ERCC-00022	POU2F1	0.00023318456
SHOX2	HOPX	0.00023318414
ZNF471	TRIM22	0.00023318408
POLR2F	PER3	0.00023318296
CRX	POU2F1	0.00023317336
LTBP1	MAP4K3	0.00023317145
SOS2	FAM117B	0.00023316497
DEDD2	SOS2	0.00023316055
PTMA	SOX4	0.00023315528
CCDC80	PIP4K2A	0.00023315102
ERCC-00108	KAT6A	0.00023314815
SERPINE2	POU3F1	0.00023314616
BMP4	CBFA2T2	0.00023314194
ERCC-00009	KAT6A	0.00023314072
CRX	CEP85L	0.00023313405
SSB	KDELR3	0.00023313187
GDAP1	MAP4K3	0.0002331313
ZNF239	POU3F1	0.0002331304
KIF23	CTNNB1	0.00023312899
HLX	NKX3-1	0.00023312759
PPAPDC1A	MAP4K3	0.00023312446
NUCB2	RBPJ	0.00023312232
ERCC-00002	SNX14	0.00023311835
GRPR	COL4A6	0.00023311685
POU5F1	TRERF1	0.00023311353
CEP85L	NPM1	0.00023311257
PSIP1	LPIN1	0.00023311214
IFI16	NKX3-1	0.00023311115
CASD1	UNC5C	0.00023311109
MEX3C	FER	0.00023310984
CBX3	BMP4	0.00023310671
XRCC6	HAPLN1	0.00023310579
NFATC1	VPS54	0.00023310569
CCPG1	PER3	0.00023310205
LGR5	NR2C1	0.0002330996
RBFOX2	COMMD10	0.00023309745
POLB	VPS54	0.00023309603
SF1	RIN2	0.00023309582
DAAM1	ZFYVE16	0.00023309482
SOX13	CUL1	0.00023308923
LMX1B	SMAD2	0.00023308772
DKK4	PDE3B	0.0002330875
CCND1	ASB9	0.00023308526
RHOBTB3	EPCAM	0.00023308264
CBFA2T2	MAP4K3	0.00023307331
PTMA	PER3	0.00023307008
TCEA1	ILF3	0.00023306294
SFPQ	ILF2	0.00023306279
PPARGC1B	DYNC2LI1	0.00023305826
PRDM14	ACOX3	0.00023305809
LIN28A	RXRG	0.00023305764
POLR2A	JMJD1C	0.00023304936
PLAGL2	PRSS35	0.00023304694
MFAP4	FOXP1	0.00023304514
ZNF30	MEPE	0.00023304512
RFESD	MEPE	0.00023304352
SRSF6	GRHL1	0.00023304188
APBB1	SAP18	0.00023304154
HELZ	HNRNPK	0.00023304064
ATRX	ARID4B	0.00023304003
DKK1	NRP1	0.00023303846
ARID4B	ZFYVE16	0.00023303585
SFMBT1	MAGI3	0.00023303281
KIAA1109	CBFA2T2	0.00023303187
HDGF	TEX10	0.00023302762
MIF	APC	0.0002330204
ZEB1	AIP	0.00023301967
SLC39A11	NUP54	0.00023301864
PHF21A	ZNF146	0.00023301825
ASNS	NKX3-1	0.00023301592
HIF3A	ZNF146	0.00023300917
ERCC-00044	ZNF398	0.00023300499
HLA-DRB1	EWSR1	0.00023300397
HMGA1	NFKBIA	0.00023300339
TBX3	XRN1	0.00023299825
KLHL24	SRSF6	0.00023299533
TFB2M	MEPE	0.00023299502
C12orf23	SOS2	0.00023299403
PARN	POU3F1	0.00023299166
ITGA6	CEP85L	0.00023298987
HOXB2	DAAM1	0.0002329827
SNX18	FAM117B	0.00023298156
PBX1	COMMD10	0.00023298051
KLHL24	CAP2	0.0002329794
STT3B	SKIL	0.00023297462
CCNA2	KDM6A	0.00023297025
BHLHE40	ANXA3	0.00023296905
CD9	TTC27	0.00023296791
NFKBIA	MPHOSPH9	0.00023296628
JUND	GRPR	0.00023296516
UNC5D	KAT6A	0.00023296331
GCA	ZFYVE16	0.00023296218
HNRNPAB	SRSF2	0.00023296043
HRSP12	ERBB4	0.00023295451
ZNF219	RHAG	0.00023295451
CCPG1	GPC3	0.00023295045
TAF1L	OTX2	0.00023295023
DYNC1I1	TRIM2	0.00023295006
KIF21A	CNTRL	0.00023294981
ENC1	KDM6A	0.00023294453
CHEK2	FAM117B	0.00023294105
HNRNPAB	PPP1R9A	0.00023294077
ZNF471	NCOA6	0.00023293914
FOXN3	TRERF1	0.00023293607
ASXL1	ARL4D	0.00023293572
GATM	KIAA1109	0.00023293363
SNAPC4	FAM117B	0.00023293069
GTF2H2	PER3	0.00023292685
PA2G4	PER3	0.00023292637
PITX2	TTC39B	0.00023292548
ZNF280B	TRAPPC8	0.00023292493
NFKBIB	RPE	0.00023292482
ILF3	ZRANB2	0.0002329241
OAS1	GRPR	0.00023292376
PHF21A	ANKRD26	0.00023292164
PALLD	EEF1A1	0.00023292129
NT5DC3	XRN1	0.00023291985
C12orf23	MCCC1	0.00023291928
ENO1	ZNF512	0.00023291646
ANXA3	HAS2	0.00023291494
AMIGO2	UNC5C	0.00023291232
NFIB	LDB2	0.0002329093
SOX5	EEF1A1	0.00023290538
PDCD4	CAP2	0.00023290269
MCCC1	ERBB4	0.0002328967
TRERF1	NR2C1	0.00023289197
ELK3	MAGI3	0.00023288875
CITED2	TDRD7	0.0002328865
SH3BGRL2	HAPLN1	0.00023288435
MAGI3	FER	0.00023288341
HESX1	ZNF398	0.00023287971
PLAU	POU2F1	0.00023287837
MMP16	KHDRBS2	0.0002328731
MBOAT1	FAM117B	0.00023287267
SF1	TCF4	0.00023287097
POLR2K	RBFOX2	0.00023286616
JUND	COL4A6	0.00023286554
BAMBI	KHDRBS2	0.00023286286
MAPK10	LDB2	0.00023285925
ZNF587	TRIM22	0.00023285626
RNF13	RPE	0.00023285522
ZNF280B	CALB1	0.00023284659
DEPDC1B	KHDRBS2	0.00023283536
ACTC1	ZNF146	0.0002328326
PHF17	POU2F1	0.00023282885
GRPR	ANKRD13C	0.00023282868
CCDC82	ATG4C	0.00023282676
ERCC-00076	MAGI3	0.00023282673
PTMA	WDFY1	0.0002328262
ARID3A	XRCC5	0.0002328215
PSMD9	JMJD1C	0.00023282133
MEX3C	PENK	0.00023282068
SPP1	NUP54	0.00023281899
PLK1	PER3	0.00023281864
MAMLD1	ZNF398	0.00023281602
MLLT3	CAP2	0.00023281232
ANKRD6	SOS2	0.00023281186
TFAP2A	MEIS1	0.00023281177
TRIM28	NONO	0.00023280863
ARHGAP29	UNC5C	0.00023280633
POLR1A	PRSS35	0.00023280368
SFMBT1	HAPLN1	0.00023280006
PMP22	POU2F1	0.00023279978
PDGFRA	HNRNPK	0.0002327952
RUVBL2	ARL4D	0.00023279479
ZEB2	CNTRL	0.00023279352
LZTS1	FAM117B	0.0002327907
ENO1	NONO	0.00023279023
COL5A1	CNTRL	0.00023278357
TIMM8A	CALB1	0.0002327833
PHF21A	TEX10	0.00023278057
FOXN3	DNAJB14	0.00023277935
GATA6	RPE	0.00023277786
GNG11	GRHL1	0.00023277731
DNMT1	NFKBIA	0.0002327762
GPR83	KHDRBS2	0.00023277458
U2AF1	HAS2	0.00023277306
YPEL5	MPHOSPH9	0.00023277223
SAMD3	SOS2	0.00023277105
AMN1	MCCC1	0.00023276986
HIF3A	MIA3	0.00023276913
WDHD1	UNC5C	0.00023276196
SIRT1	NAA15	0.00023274908
VHL	ERBB4	0.0002327409
FN1	SNX14	0.0002327354
B3GNT5	FER	0.00023273447
HAS2	ATRX	0.00023273182
TLE1	RPE	0.00023272909
POU2F2	FAM117B	0.00023272588
ISCA1	MDM4	0.00023272324
DCLK1	GRHL1	0.00023272308
TDP2	KIAA1109	0.00023272072
MRPL1	PENK	0.00023271915
AIP	MAP4K3	0.00023271692
KLHL6	PER3	0.00023271529
HLA-DQB1	PENK	0.00023271087
VPS13C	MRS2	0.00023270927
NCOA6	SNX14	0.00023270807
LHX1	SOS2	0.00023270573
UPF1	AFF4	0.00023270321
CCDC80	KDM6A	0.00023270254
CIITA	VPS54	0.0002327001
SOX13	MEPE	0.0002326986
TFB2M	HELZ	0.00023269758
GTF2H2D	ERBB4	0.00023269665
MTERF	UNC5C	0.00023269554
DECR1	ZNF239	0.00023269368
HEG1	UNC5C	0.00023269228
ERCC-00062	ZNF398	0.00023269167
NFAT5	NUP54	0.0002326903
STC1	PER3	0.00023268751
PIP4K2A	MAP4K3	0.00023268645
LRAT	HELZ	0.00023268601
ANKRD13C	FBXO28	0.00023268355
PSIP1	MRS2	0.00023268176
ARID4B	EGR1	0.00023267977
ZNF764	POU3F1	0.00023267405
NCOA6	CTNNB1	0.00023267372
CNTRL	MAGI3	0.0002326712
ANKMY2	POU3F1	0.00023267027
GRHL1	PRSS35	0.00023266974
ANKRD26	KIAA1109	0.00023266436
UPF1	GRHL1	0.00023266046
ZNF8	MEPE	0.0002326596
RNPS1	RBFOX2	0.00023265861
RUNX1	PTMA	0.00023265413
PHF21A	XRCC6	0.00023265243
WLS	CALB1	0.00023265144
ZNF521	SATB2	0.00023264874
PTMA	SNRPB	0.00023264281
PRPS2	SATB2	0.00023263667
ZCCHC11	KAT6A	0.0002326352
TCEA1	SRSF2	0.00023263223
NHLH2	TRIM22	0.00023263207
RBPJ	TEX10	0.0002326319
CEP85L	KLF6	0.00023263112
DUSP10	POU2F1	0.00023262895
COL1A2	NRP1	0.00023262591
FOXF1	SATB2	0.00023262507
LIMCH1	ERBB4	0.00023261984
ZNF107	ZNF398	0.00023261739
PATZ1	NR2C1	0.00023261117
ZNF280B	PER3	0.00023261078
HNRNPK	ID1	0.00023261027
TADA1	NR2C1	0.00023260718
RFC3	KHDRBS2	0.00023260701
THY1	ZNF146	0.00023260684
PARN	KHDRBS2	0.00023260296
IGDCC4	ASB9	0.00023260125
CEP290	COMMD10	0.00023259995
ERCC-00044	DAAM1	0.00023259548
GYPB	NKX3-1	0.00023259435
ARL4D	SATB2	0.00023258617
C4orf46	TRIM33	0.00023258186
PPT2	SOS2	0.00023257818
LRIG3	RORB	0.0002325775
HIF3A	LPGAT1	0.00023257683
CTBP1	TRIM2	0.00023257283
YBX1	ANKMY2	0.00023256936
CER1	TTC39B	0.00023256743
UPF1	COMMD10	0.00023256532
LRR1	ZFYVE16	0.00023256258
ERCC-00025	SOS2	0.0002325582
SAP18	FST	0.00023255622
ERCC-00165	SOS2	0.00023255608
SLC35F1	LDB2	0.00023255224
TCF4	NFIB	0.00023255087
NXT2	NAA15	0.00023255077
LRRCC1	DAAM1	0.00023254548
NIPSNAP3A	PRSS35	0.00023254383
HOXB7	MCCC1	0.00023254221
PPT2	PRSS35	0.00023254169
SP100	CEP85L	0.00023254039
POLR2A	CEP290	0.00023253626
RBPJ	NR3C1	0.00023253406
APBB1	SATB2	0.00023253354
SOX17	RHAG	0.00023253306
FAM135A	ARID5B	0.00023252596
NDC80	ZFYVE16	0.00023252484
ILF2	POLR2K	0.00023252261
RBPJ	TRIP11	0.00023252194
REL	ZNF146	0.00023252008
SENP7	SRSF10	0.00023251698
E2F4	CNTRL	0.0002325167
CCPG1	ANKRD26	0.00023251493
POU2F1	COL4A6	0.00023251468
RAI14	NUP54	0.00023251458
CD200	ATG4C	0.0002325095
PIK3R5	OTX2	0.00023250797
PRMT6	XRN1	0.00023250714
ERCC-00131	SATB2	0.00023250513
CCNA2	NUP54	0.00023250468
APBB1	CBFA2T2	0.00023249997
POLR2F	CAMK2D	0.00023249812
EMB	CBFA2T2	0.0002324949
FN1	CBFA2T2	0.00023249334
ERCC-00004	SNX14	0.00023249272
PLK2	ZNF146	0.00023248528
DNAJC2	PPP1R9A	0.00023248493
BMPR1A	SMARCC1	0.00023248084
DYNC1I1	BCLAF1	0.00023247908
SERTAD2	ZFYVE16	0.00023247773
ANKZF1	PENK	0.00023246981
RNF19A	CPE	0.00023246922
GCM1	UNC5C	0.00023246226
SPP1	KIAA1109	0.00023246181
PALLD	DCAF6	0.00023246142
CPE	CTNNB1	0.0002324584
ILF3	APEX1	0.00023245833
ACOX3	ERBB4	0.00023245694
AIP	KDM6A	0.00023245679
SPP1	POU3F1	0.00023245525
PLK1	KIAA1109	0.00023245435
SRSF10	TGFB1I1	0.00023245426
STAT2	CTNNB1	0.00023245247
ZFYVE16	GRHL1	0.00023244933
MRPS30	KDM6A	0.00023244653
PHC1	TRIM33	0.00023244512
BTF3	RNF138	0.00023244483
ZNF512	PRSS35	0.00023244326
SMARCD1	MPHOSPH9	0.00023244087
FOXK1	ANXA3	0.00023243656
DNA2	FBXO28	0.00023243597
SATB1	ARID4B	0.0002324339
UBTF	POU3F1	0.00023243381
JUND	SIPA1L2	0.00023243196
HOXB2	GPC3	0.00023243099
STIM2	UNC5C	0.00023243071
RARG	TRAPPC8	0.00023242742
BUB1B	PER3	0.00023241986
AR	RPE	0.00023241823
COLEC12	PENK	0.00023241722
FST	CNTRL	0.00023241615
SPIB	ZNF516	0.00023241251
CALCOCO1	SRSF6	0.00023241091
TFAP4	XRN1	0.00023240979
SMARCD3	CALB1	0.00023240346
GRHL2	DYNC2LI1	0.00023240266
LGALSL	WWP1	0.0002323998
CENPK	NUP54	0.00023239922
CTSK	KAT6A	0.00023239592
SALL3	RHAG	0.00023239292
LIMD1	KHDRBS2	0.00023239147
CA14	UNC5C	0.00023238533
HOPX	ATRX	0.00023238399
PSIP1	RBPJ	0.00023238132
PSIP1	PDLIM3	0.00023237907
WNT5A	PENK	0.00023237629
NRP2	POU3F1	0.00023237441
PTMA	POLR2G	0.00023237307
POLR2F	TMEM131	0.0002323724
NR2C1	ASB9	0.00023237054
SNAPC4	ZNF398	0.0002323693
TLR4	CUL1	0.0002323682
MEIS1	GRHL1	0.00023236597
RPL17-C18ORF32	POU3F1	0.00023236503
HAPLN1	GRHL1	0.0002323632
RUVBL2	EGR1	0.00023236295
ERCC-00062	SATB2	0.00023235889
SLCO2A1	KHDRBS2	0.00023235842
CEBPZ	NFAT5	0.0002323581
RXRG	PER3	0.00023235778
APBB2	EWSR1	0.0002323576
APEX1	SNRPD1	0.00023235308
ALYREF	TTC27	0.00023235065
ZEB1	ZNF518B	0.00023234848
STT3B	NKX3-1	0.00023234775
MYCT1	TRIM33	0.00023234573
BLM	SNX14	0.00023234516
LIMD1	NKX3-1	0.0002323375
CRABP2	MCCC1	0.00023233514
RARG	PARN	0.00023233415
NRP2	SOS2	0.00023233186
PPARA	POU3F1	0.00023232638
NFIA	FOXP1	0.00023232611
NTS	MAGI3	0.00023232466
CASD1	POU2F1	0.00023232456
REL	PER3	0.00023232351
ARHGAP28	FAM117B	0.00023232117
NR0B1	TDRD7	0.0002323189
CBR1	SATB2	0.00023231651
CBFA2T2	NFIB	0.00023230251
TRUB1	XRN1	0.00023230216
SRSF2	RBFOX2	0.0002322984
ITM2A	ILF3	0.00023229682
GATA2	TDRD7	0.00023229615
TP53INP1	NKX3-1	0.00023229605
POLR2F	RIN2	0.00023229598
ALG6	ANXA3	0.00023229454
TLE3	PER3	0.0002322914
TRAPPC8	UNC5C	0.00023228742
KIAA1109	SOS2	0.00023228653
TCEA1	RHAG	0.00023228551
LPIN1	SKIL	0.00023228503
ERCC-00108	ASB9	0.00023227948
ELL2	NR3C1	0.0002322792
CBX3	DPF2	0.00023227879
PLAGL2	PIP4K2A	0.00023227668
ISCA1	PENK	0.00023227595
LPGAT1	POU2F1	0.00023227501
ZBTB10	ZNF398	0.00023227163
GSC	POU3F1	0.0002322681
MSX1	UNC5C	0.0002322669
HIF1A	KIAA1109	0.00023226492
YBX1	CLDN10	0.00023226063
OTUD6B	NR2C1	0.00023225624
UHRF1	NR3C1	0.00023225257
PRIM1	BCLAF1	0.00023224624
ARFGAP3	CEP85L	0.0002322392
GYPB	CEP85L	0.00023223828
MEF2D	ATG4C	0.00023223551
PRSS23	NRP1	0.00023223314
MYOCD	SATB2	0.00023223247
ARHGAP29	PIP4K2A	0.00023223135
AIRE	CEP85L	0.00023223077
FEZ1	SMARCC1	0.00023223
CPE	MEPE	0.00023222878
LRRCC1	MPHOSPH9	0.00023222592
PREPL	PENK	0.00023222374
VAMP7	KAT6A	0.00023221987
SATB1	HNRNPK	0.00023221396
PDCD11	POU2F1	0.00023221134
APEX1	VIM	0.00023220883
COL5A1	AFF4	0.0002322075
SNX14	DAAM1	0.00023220175
RBPJ	CEP85L	0.0002321952
PBX1	KIAA1109	0.00023219477
PDGFRA	NR3C1	0.00023219288
RNF14	SOS2	0.00023219056
NFAT5	BCLAF1	0.00023218985
GLIPR2	PIP4K2A	0.00023218489
SSFA2	MAP4K3	0.00023218116
ESRP1	FBXO28	0.00023217745
HSD17B11	RBPJ	0.00023217588
HOMER1	GRHL1	0.00023217549
TMSB15B	ERBB4	0.0002321746
TGFBR3	PIP4K2A	0.0002321724
COL4A1	NUP54	0.00023216913
BMPR1A	MAGI3	0.00023216876
LMO2	AFF4	0.00023216721
MRPS30	POU3F1	0.00023215772
ABLIM1	ZNF398	0.00023215258
SAMD3	ASB9	0.00023215247
ZBTB38	DNAJB14	0.0002321494
C4orf46	MEPE	0.00023214433
CREB3L4	HESX1	0.00023214356
FOXF1	WWP1	0.00023213321
LGALSL	POU3F1	0.00023213182
SSB	KLHL28	0.00023213009
ERCC-00046	SNX14	0.00023212911
THY1	POU3F1	0.00023212803
C3orf14	ERBB4	0.00023211897
SH3BGRL2	ATG4C	0.00023211299
LMX1B	UNC5C	0.00023211198
PER3	EWSR1	0.00023210963
POLR1C	ATG4C	0.00023210708
LRR1	TRERF1	0.00023210546
EZH2	MPHOSPH9	0.00023210402
FOXJ2	KHDRBS2	0.0002321022
CAP2	SMARCC1	0.00023209584
GNG11	POU2F1	0.0002320942
BTG2	TDRD7	0.0002320877
NPM1	HIF1A	0.00023208749
ECI2	FXR1	0.00023208716
SNAI1	NKX3-1	0.00023207476
SALL2	FAM117B	0.00023207319
ZNF83	KIAA1109	0.00023207226
